id,place_id,name,address,city,state,country,postal_code,latitude,longitude,phone_number,website,rating,user_ratings_total,types,keyword,place_type,tile_lat,tile_lon,raw_data,created_at
"d12332b9-c172-4927-91ab-820d42d20a25","ChIJwQLT6qAyW4YR18Fou9jCjIw","Healthy Pet - Lakeline Austin","14028 US-183 Suite D155, Austin, TX 78717, USA","Austin","TX","USA","14028","30.4761455","-97.80245459999999","(512) 215-2368","http://healthypetaustin.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button&utm_campaign=Austin","4.8","270","[""establishment"",""point_of_interest"",""store"",""food"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""14028 US-183 Suite D155, Austin, TX 78717, USA"",""formatted_phone_number"":""(512) 215-2368"",""geometry"":{""location"":{""lat"":30.4761455,""lng"":-97.80245459999999},""viewport"":{""northeast"":{""lat"":30.47745293029149,""lng"":-97.80114141970849},""southwest"":{""lat"":30.4747549697085,""lng"":-97.80383938029149}}},""name"":""Healthy Pet - Lakeline Austin"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.8,""types"":[""establishment"",""point_of_interest"",""store"",""food"",""pet_store""],""user_ratings_total"":270,""website"":""http://healthypetaustin.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button&utm_campaign=Austin""}","2025-07-21T23:43:02.439Z"
"3b702047-c313-4824-a820-cae6c2906abe","ChIJR2DmsB5LW4YRraDQkzPTKyo","Jake and Blue's Raw Dog Food - Austin","2700 Barton Creek Blvd, Austin, TX 78735, USA","Austin","TX","USA","78735","30.2894887","-97.8714509","(325) 805-1488","https://jakeandblues.com/","5","3","[""point_of_interest"",""store"",""establishment""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""2700 Barton Creek Blvd, Austin, TX 78735, USA"",""formatted_phone_number"":""(325) 805-1488"",""geometry"":{""location"":{""lat"":30.2894887,""lng"":-97.8714509},""viewport"":{""northeast"":{""lat"":30.2907252802915,""lng"":-97.87004081970849},""southwest"":{""lat"":30.2880273197085,""lng"":-97.8727387802915}}},""name"":""Jake and Blue's Raw Dog Food - Austin"",""rating"":5,""types"":[""point_of_interest"",""store"",""establishment""],""user_ratings_total"":3,""website"":""https://jakeandblues.com/""}","2025-07-21T23:43:03.027Z"
"2f0aa97f-d597-438b-9e0f-fb3d82cfdba5","ChIJ6wlI2g3KRIYRT3ybI7OGfbU","Tomlinson's Feed","908 E 49th 1/2 St, Austin, TX 78751, USA","Austin","TX","USA","78751","30.3099163","-97.7148591","(512) 452-7021","https://tomlinsons.com/pages/tomlinsons-airport-blvd","4.8","440","[""point_of_interest"",""establishment"",""store"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""908 E 49th 1/2 St, Austin, TX 78751, USA"",""formatted_phone_number"":""(512) 452-7021"",""geometry"":{""location"":{""lat"":30.3099163,""lng"":-97.7148591},""viewport"":{""northeast"":{""lat"":30.31130053029149,""lng"":-97.7136145697085},""southwest"":{""lat"":30.3086025697085,""lng"":-97.7163125302915}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""price_level"":2,""rating"":4.8,""types"":[""point_of_interest"",""establishment"",""store"",""pet_store""],""user_ratings_total"":440,""website"":""https://tomlinsons.com/pages/tomlinsons-airport-blvd""}","2025-07-21T23:43:03.621Z"
"3a3a043b-3e3b-484b-9452-34302c74ca28","ChIJDVTXggK1RIYRjkdXPgmHmV4","Paws on Chicon","1301 Chicon St #102, Austin, TX 78702, USA","Austin","TX","USA","78702","30.275027","-97.71993479999999","(512) 273-7297","https://pawsonchicon.com/","4.9","482","[""establishment"",""point_of_interest"",""store"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""1301 Chicon St #102, Austin, TX 78702, USA"",""formatted_phone_number"":""(512) 273-7297"",""geometry"":{""location"":{""lat"":30.275027,""lng"":-97.71993479999999},""viewport"":{""northeast"":{""lat"":30.2764442802915,""lng"":-97.7187185697085},""southwest"":{""lat"":30.2737463197085,""lng"":-97.7214165302915}}},""name"":""Paws on Chicon"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1900""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 7:00 PM"",""Tuesday: 10:00 AM – 7:00 PM"",""Wednesday: 10:00 AM – 7:00 PM"",""Thursday: 10:00 AM – 7:00 PM"",""Friday: 10:00 AM – 7:00 PM"",""Saturday: 10:00 AM – 7:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.9,""types"":[""establishment"",""point_of_interest"",""store"",""pet_store""],""user_ratings_total"":482,""website"":""https://pawsonchicon.com/""}","2025-07-21T23:43:04.225Z"
"791f6686-3253-45f0-90a5-ffe6e761ac96","ChIJZctYkiHMRIYR4JDoEGzcveM","Pet Supplies Plus Austin - N Mopac","12407 N Mopac Expy suite 525-b, Austin, TX 78758, USA","Austin","TX","USA","12407","30.4171587","-97.70337049999999","(512) 358-6327","https://www.petsuppliesplus.com/store/tx/austin/4069-austin/4069","4.6","543","[""point_of_interest"",""pet_store"",""food"",""establishment"",""store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""12407 N Mopac Expy suite 525-b, Austin, TX 78758, USA"",""formatted_phone_number"":""(512) 358-6327"",""geometry"":{""location"":{""lat"":30.4171587,""lng"":-97.70337049999999},""viewport"":{""northeast"":{""lat"":30.41857903029149,""lng"":-97.7020146197085},""southwest"":{""lat"":30.41588106970849,""lng"":-97.70471258029151}}},""name"":""Pet Supplies Plus Austin - N Mopac"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2100""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2100""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2100""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2100""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2100""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2100""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 9:00 PM"",""Tuesday: 9:00 AM – 9:00 PM"",""Wednesday: 9:00 AM – 9:00 PM"",""Thursday: 9:00 AM – 9:00 PM"",""Friday: 9:00 AM – 9:00 PM"",""Saturday: 9:00 AM – 9:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""price_level"":1,""rating"":4.6,""types"":[""point_of_interest"",""pet_store"",""food"",""establishment"",""store""],""user_ratings_total"":543,""website"":""https://www.petsuppliesplus.com/store/tx/austin/4069-austin/4069""}","2025-07-21T23:43:04.806Z"
"41a8ac50-fd3d-4a86-aafa-75d91e420658","ChIJexax_TBLW4YRikDtHDGawSA","Tomlinson's Feed","4211 S Lamar Blvd Ste A23, Austin, TX 78704, USA","Austin","TX","USA","78704","30.23425769999999","-97.7927876","(512) 445-4549","https://tomlinsons.com/pages/tomlinsons-south-lamar","4.8","507","[""point_of_interest"",""establishment"",""store"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""4211 S Lamar Blvd Ste A23, Austin, TX 78704, USA"",""formatted_phone_number"":""(512) 445-4549"",""geometry"":{""location"":{""lat"":30.23425769999999,""lng"":-97.7927876},""viewport"":{""northeast"":{""lat"":30.2356505802915,""lng"":-97.79154596970851},""southwest"":{""lat"":30.2329526197085,""lng"":-97.79424393029151}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""price_level"":2,""rating"":4.8,""types"":[""point_of_interest"",""establishment"",""store"",""pet_store""],""user_ratings_total"":507,""website"":""https://tomlinsons.com/pages/tomlinsons-south-lamar""}","2025-07-21T23:43:05.387Z"
"a1c9403c-e9c2-45f3-8b20-66c13d5a8260","ChIJ71yRJw61RIYRiDu44_ftWa4","Healthy Pet - Seaholm","211 Walter Seaholm Dr, Austin, TX 78701, USA","Austin","TX","USA","78701","30.2675798","-97.7523679","(512) 350-2277","http://healthypetaustin.com/","4.8","118","[""pet_store"",""establishment"",""store"",""point_of_interest""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""211 Walter Seaholm Dr, Austin, TX 78701, USA"",""formatted_phone_number"":""(512) 350-2277"",""geometry"":{""location"":{""lat"":30.2675798,""lng"":-97.7523679},""viewport"":{""northeast"":{""lat"":30.2689698802915,""lng"":-97.75091801970851},""southwest"":{""lat"":30.2662719197085,""lng"":-97.75361598029151}}},""name"":""Healthy Pet - Seaholm"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.8,""types"":[""pet_store"",""establishment"",""store"",""point_of_interest""],""user_ratings_total"":118,""website"":""http://healthypetaustin.com/""}","2025-07-21T23:43:06.087Z"
"1ce126ef-e4a0-405f-ab42-be724b09bbcd","ChIJdVeQCz6zRIYRtW-vhRdNoQc","Paws on Chicon","7601 S Congress Ave #370, Austin, TX 78745, USA","Austin","TX","USA","78745","30.1828709","-97.7817185","(512) 906-0013","http://www.pawsonchicon.com/","4.9","249","[""establishment"",""pet_store"",""point_of_interest"",""store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""7601 S Congress Ave #370, Austin, TX 78745, USA"",""formatted_phone_number"":""(512) 906-0013"",""geometry"":{""location"":{""lat"":30.1828709,""lng"":-97.7817185},""viewport"":{""northeast"":{""lat"":30.1842578302915,""lng"":-97.78042486970848},""southwest"":{""lat"":30.1815598697085,""lng"":-97.7831228302915}}},""name"":""Paws on Chicon"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1900""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 7:00 PM"",""Tuesday: 10:00 AM – 7:00 PM"",""Wednesday: 10:00 AM – 7:00 PM"",""Thursday: 10:00 AM – 7:00 PM"",""Friday: 10:00 AM – 7:00 PM"",""Saturday: 10:00 AM – 7:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.9,""types"":[""establishment"",""pet_store"",""point_of_interest"",""store""],""user_ratings_total"":249,""website"":""http://www.pawsonchicon.com/""}","2025-07-21T23:43:06.689Z"
"d72645a5-0169-44a4-aac7-d2627c1fcf58","ChIJDdWz63K1RIYRvDv9IrVhMeo","Tomlinson's Feed","916 W 12th St b, Austin, TX 78703, USA","Austin","TX","USA","78703","30.2770262","-97.7509979","(512) 514-1881","https://tomlinsons.com/pages/tomlinsons-12th-lamar","4.7","191","[""store"",""establishment"",""pet_store"",""point_of_interest""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""916 W 12th St b, Austin, TX 78703, USA"",""formatted_phone_number"":""(512) 514-1881"",""geometry"":{""location"":{""lat"":30.2770262,""lng"":-97.7509979},""viewport"":{""northeast"":{""lat"":30.2784814302915,""lng"":-97.74958651970849},""southwest"":{""lat"":30.2757834697085,""lng"":-97.75228448029151}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.7,""types"":[""store"",""establishment"",""pet_store"",""point_of_interest""],""user_ratings_total"":191,""website"":""https://tomlinsons.com/pages/tomlinsons-12th-lamar""}","2025-07-21T23:43:07.273Z"
"ed9d32fb-7e7c-4d65-851d-fe291cf1e571","ChIJeeT6oGrPRIYRH2epzWOeS6c","Tomlinson's","500 W Canyon Ridge Dr Suite B200, Austin, TX 78753, USA","Austin","TX","USA","78753","30.4048073","-97.67238470000001","(512) 284-9988","https://tomlinsons.com/pages/tomlinsons-tech-ridge","5","55","[""point_of_interest"",""store"",""establishment"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""500 W Canyon Ridge Dr Suite B200, Austin, TX 78753, USA"",""formatted_phone_number"":""(512) 284-9988"",""geometry"":{""location"":{""lat"":30.4048073,""lng"":-97.67238470000001},""viewport"":{""northeast"":{""lat"":30.4061165302915,""lng"":-97.6711407197085},""southwest"":{""lat"":30.4034185697085,""lng"":-97.67383868029151}}},""name"":""Tomlinson's"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":5,""types"":[""point_of_interest"",""store"",""establishment"",""pet_store""],""user_ratings_total"":55,""website"":""https://tomlinsons.com/pages/tomlinsons-tech-ridge""}","2025-07-21T23:43:07.852Z"
