id,place_id,name,address,city,state,country,postal_code,latitude,longitude,phone_number,website,rating,user_ratings_total,types,keyword,place_type,tile_lat,tile_lon,raw_data,created_at
"5975a101-f071-40fe-b507-e0a8efa5820f","ChIJR2DmsB5LW4YRraDQkzPTKyo","Jake and Blue's Raw Dog Food - Austin","2700 Barton Creek Blvd, Austin, TX 78735, USA","Austin","TX","USA","78735","30.2894887","-97.8714509","(325) 805-1488","https://jakeandblues.com/","5","3","[""point_of_interest"",""store"",""establishment""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""2700 Barton Creek Blvd, Austin, TX 78735, USA"",""formatted_phone_number"":""(325) 805-1488"",""geometry"":{""location"":{""lat"":30.2894887,""lng"":-97.8714509},""viewport"":{""northeast"":{""lat"":30.2907252802915,""lng"":-97.87004081970849},""southwest"":{""lat"":30.2880273197085,""lng"":-97.8727387802915}}},""name"":""Jake and Blue's Raw Dog Food - Austin"",""rating"":5,""types"":[""point_of_interest"",""store"",""establishment""],""user_ratings_total"":3,""website"":""https://jakeandblues.com/""}","2025-07-18T11:38:39.967Z"
"d5802b53-50d1-4838-8650-eec7f01a5d4c","ChIJDVTXggK1RIYRjkdXPgmHmV4","Paws on Chicon","1301 Chicon St #102, Austin, TX 78702, USA","Austin","TX","USA","78702","30.275027","-97.71993479999999","(512) 273-7297","https://pawsonchicon.com/","4.9","482","[""pet_store"",""point_of_interest"",""establishment"",""store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""1301 Chicon St #102, Austin, TX 78702, USA"",""formatted_phone_number"":""(512) 273-7297"",""geometry"":{""location"":{""lat"":30.275027,""lng"":-97.71993479999999},""viewport"":{""northeast"":{""lat"":30.2764442802915,""lng"":-97.7187185697085},""southwest"":{""lat"":30.2737463197085,""lng"":-97.7214165302915}}},""name"":""Paws on Chicon"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1900""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 7:00 PM"",""Tuesday: 10:00 AM – 7:00 PM"",""Wednesday: 10:00 AM – 7:00 PM"",""Thursday: 10:00 AM – 7:00 PM"",""Friday: 10:00 AM – 7:00 PM"",""Saturday: 10:00 AM – 7:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.9,""types"":[""pet_store"",""point_of_interest"",""establishment"",""store""],""user_ratings_total"":482,""website"":""https://pawsonchicon.com/""}","2025-07-18T11:38:40.571Z"
"9358f071-4ccf-4661-ab23-f1c369e93b91","ChIJexax_TBLW4YRikDtHDGawSA","Tomlinson's Feed","4211 S Lamar Blvd Ste A23, Austin, TX 78704, USA","Austin","TX","USA","78704","30.23425769999999","-97.7927876","(512) 445-4549","https://tomlinsons.com/pages/tomlinsons-south-lamar","4.8","506","[""store"",""point_of_interest"",""establishment"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""4211 S Lamar Blvd Ste A23, Austin, TX 78704, USA"",""formatted_phone_number"":""(512) 445-4549"",""geometry"":{""location"":{""lat"":30.23425769999999,""lng"":-97.7927876},""viewport"":{""northeast"":{""lat"":30.2356505802915,""lng"":-97.79154596970851},""southwest"":{""lat"":30.2329526197085,""lng"":-97.79424393029151}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""price_level"":2,""rating"":4.8,""types"":[""store"",""point_of_interest"",""establishment"",""pet_store""],""user_ratings_total"":506,""website"":""https://tomlinsons.com/pages/tomlinsons-south-lamar""}","2025-07-18T11:38:41.179Z"
"ca707e1f-0ff0-4a2f-8cd7-2e360f2725a7","ChIJwQLT6qAyW4YR18Fou9jCjIw","Healthy Pet - Lakeline Austin","14028 US-183 Suite D155, Austin, TX 78717, USA","Austin","TX","USA","14028","30.4761455","-97.80245459999999","(512) 215-2368","http://healthypetaustin.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button&utm_campaign=Austin","4.8","270","[""food"",""pet_store"",""store"",""point_of_interest"",""establishment""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""14028 US-183 Suite D155, Austin, TX 78717, USA"",""formatted_phone_number"":""(512) 215-2368"",""geometry"":{""location"":{""lat"":30.4761455,""lng"":-97.80245459999999},""viewport"":{""northeast"":{""lat"":30.47745293029149,""lng"":-97.80114141970849},""southwest"":{""lat"":30.4747549697085,""lng"":-97.80383938029149}}},""name"":""Healthy Pet - Lakeline Austin"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.8,""types"":[""food"",""pet_store"",""store"",""point_of_interest"",""establishment""],""user_ratings_total"":270,""website"":""http://healthypetaustin.com/?utm_source=Google%20My%20Business&utm_medium=Website%20Button&utm_campaign=Austin""}","2025-07-18T11:38:41.783Z"
"8c3eacb4-9687-4c06-934e-3cd75e1251c5","ChIJYzNyh1c-2qkRg_NF6UAtmCg","The Dog Mom Store.","9600 Escarpment Blvd Suite #745-110, Austin, TX 78749, USA","Austin","TX","USA","78749","30.2028533","-97.8789204","","https://www.thedogmomstore.com/","5","239","[""point_of_interest"",""store"",""establishment""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""9600 Escarpment Blvd Suite #745-110, Austin, TX 78749, USA"",""geometry"":{""location"":{""lat"":30.2028533,""lng"":-97.8789204},""viewport"":{""northeast"":{""lat"":30.20423658029149,""lng"":-97.87742991970849},""southwest"":{""lat"":30.2015386197085,""lng"":-97.88012788029151}}},""name"":""The Dog Mom Store."",""opening_hours"":{""open_now"":true,""periods"":[{""open"":{""day"":0,""time"":""0000""}}],""weekday_text"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]},""rating"":5,""types"":[""point_of_interest"",""store"",""establishment""],""user_ratings_total"":239,""website"":""https://www.thedogmomstore.com/""}","2025-07-18T11:38:42.359Z"
"5c8eb8a1-a06a-46cd-9ad7-cee75535f1f2","ChIJ_Y41EsZNW4YRavpDkJ2yUMQ","Tomlinson's Feed","8601 S Congress Ave #220, Austin, TX 78745, USA","Austin","TX","USA","78745","30.1721417","-97.78504799999999","(737) 272-1762","https://tomlinsons.com/pages/tomlinsons-south-congress","4.7","41","[""establishment"",""point_of_interest"",""pet_store"",""store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""8601 S Congress Ave #220, Austin, TX 78745, USA"",""formatted_phone_number"":""(737) 272-1762"",""geometry"":{""location"":{""lat"":30.1721417,""lng"":-97.78504799999999},""viewport"":{""northeast"":{""lat"":30.1734013302915,""lng"":-97.7838024197085},""southwest"":{""lat"":30.1707033697085,""lng"":-97.78650038029151}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.7,""types"":[""establishment"",""point_of_interest"",""pet_store"",""store""],""user_ratings_total"":41,""website"":""https://tomlinsons.com/pages/tomlinsons-south-congress""}","2025-07-18T11:38:42.935Z"
"8e3cc29c-4d76-4ea3-8772-1e1ab6940266","ChIJ6wlI2g3KRIYRT3ybI7OGfbU","Tomlinson's Feed","908 E 49th 1/2 St, Austin, TX 78751, USA","Austin","TX","USA","78751","30.3099163","-97.7148591","(512) 452-7021","https://tomlinsons.com/pages/tomlinsons-airport-blvd","4.8","440","[""store"",""point_of_interest"",""establishment"",""pet_store""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""908 E 49th 1/2 St, Austin, TX 78751, USA"",""formatted_phone_number"":""(512) 452-7021"",""geometry"":{""location"":{""lat"":30.3099163,""lng"":-97.7148591},""viewport"":{""northeast"":{""lat"":30.31130053029149,""lng"":-97.7136145697085},""southwest"":{""lat"":30.3086025697085,""lng"":-97.7163125302915}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""price_level"":2,""rating"":4.8,""types"":[""store"",""point_of_interest"",""establishment"",""pet_store""],""user_ratings_total"":440,""website"":""https://tomlinsons.com/pages/tomlinsons-airport-blvd""}","2025-07-18T11:38:43.514Z"
"fad9fb2a-18bc-4720-b694-8427903ee817","ChIJdVeQCz6zRIYRtW-vhRdNoQc","Paws on Chicon","7601 S Congress Ave #370, Austin, TX 78745, USA","Austin","TX","USA","78745","30.1828709","-97.7817185","(512) 906-0013","http://www.pawsonchicon.com/","4.9","249","[""store"",""pet_store"",""point_of_interest"",""establishment""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""7601 S Congress Ave #370, Austin, TX 78745, USA"",""formatted_phone_number"":""(512) 906-0013"",""geometry"":{""location"":{""lat"":30.1828709,""lng"":-97.7817185},""viewport"":{""northeast"":{""lat"":30.1842578302915,""lng"":-97.78042486970848},""southwest"":{""lat"":30.1815598697085,""lng"":-97.7831228302915}}},""name"":""Paws on Chicon"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1900""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 7:00 PM"",""Tuesday: 10:00 AM – 7:00 PM"",""Wednesday: 10:00 AM – 7:00 PM"",""Thursday: 10:00 AM – 7:00 PM"",""Friday: 10:00 AM – 7:00 PM"",""Saturday: 10:00 AM – 7:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.9,""types"":[""store"",""pet_store"",""point_of_interest"",""establishment""],""user_ratings_total"":249,""website"":""http://www.pawsonchicon.com/""}","2025-07-18T11:38:44.141Z"
"e287e3c0-bcfa-42e8-b686-af7ff3b0ebcb","ChIJ71yRJw61RIYRiDu44_ftWa4","Healthy Pet - Seaholm","211 Walter Seaholm Dr, Austin, TX 78701, USA","Austin","TX","USA","78701","30.2675798","-97.7523679","(512) 350-2277","http://healthypetaustin.com/","4.9","117","[""pet_store"",""store"",""establishment"",""point_of_interest""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""211 Walter Seaholm Dr, Austin, TX 78701, USA"",""formatted_phone_number"":""(512) 350-2277"",""geometry"":{""location"":{""lat"":30.2675798,""lng"":-97.7523679},""viewport"":{""northeast"":{""lat"":30.2689698802915,""lng"":-97.75091801970851},""southwest"":{""lat"":30.2662719197085,""lng"":-97.75361598029151}}},""name"":""Healthy Pet - Seaholm"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.9,""types"":[""pet_store"",""store"",""establishment"",""point_of_interest""],""user_ratings_total"":117,""website"":""http://healthypetaustin.com/""}","2025-07-18T11:38:44.838Z"
"104382b7-92d7-405c-91ea-5c3b7a220e70","ChIJDdWz63K1RIYRvDv9IrVhMeo","Tomlinson's Feed","916 W 12th St b, Austin, TX 78703, USA","Austin","TX","USA","78703","30.2770262","-97.7509979","(512) 514-1881","https://tomlinsons.com/pages/tomlinsons-12th-lamar","4.7","190","[""pet_store"",""establishment"",""store"",""point_of_interest""]","raw dog food store","pet_store","30.2672","-97.7431","{""formatted_address"":""916 W 12th St b, Austin, TX 78703, USA"",""formatted_phone_number"":""(512) 514-1881"",""geometry"":{""location"":{""lat"":30.2770262,""lng"":-97.7509979},""viewport"":{""northeast"":{""lat"":30.2784814302915,""lng"":-97.74958651970849},""southwest"":{""lat"":30.2757834697085,""lng"":-97.75228448029151}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.7,""types"":[""pet_store"",""establishment"",""store"",""point_of_interest""],""user_ratings_total"":190,""website"":""https://tomlinsons.com/pages/tomlinsons-12th-lamar""}","2025-07-18T11:38:45.420Z"
